ID,Name,Team,Pos,Value,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,total_pts
3584409.0,Guglielmo Vicario,TOT,G,5.0,94,4.339651305910695,92,4.148679025560968,92,3.7455804740192593,92,3.60656012343005,91,4.071550527293428,92,4.021243867540624,23.933265323755023
131313.0,Emiliano Martínez,AVL,G,5.0,94,3.8307333783779427,93,3.4393651170092094,92,4.083119889417796,91,3.94782304942631,90,4.052729555479157,90,4.261431958282302,23.615202947992717
23433.0,Jordan Pickford,EVE,G,5.0,94,4.14043314671996,93,3.6240525069930656,92,3.9714145945869026,92,3.6482344911153417,92,4.152650500879057,92,4.027867122241753,23.56465236253608
183126.0,Alphonse Areola,WHU,G,4.5,92,3.9283180627056633,92,4.047270212568661,90,3.9018411797349284,88,4.019522712285007,88,3.717587198683885,87,3.8244867566595646,23.439026122637706
283021.0,Luis Díaz,LIV,M,8.0,67,4.216917957780267,64,4.173433121732613,63,3.6264421510889413,61,3.870038805439527,61,3.8897369877193957,60,3.608172545310452,23.384741569071195
1214404.0,Alejandro Garnacho,MUN,M,7.0,80,4.481153179687572,78,3.6757207158936738,75,3.4495562349027535,74,4.162495953156151,73,3.5170917994437496,72,3.844726597951295,23.130744481035194
132974.0,Rodri,MCI,M,7.0,84,3.5729987942902084,83,4.804963415506862,80,3.8867802807146985,80,4.210279070146057,81,3.156151852605122,79,3.4953349135961957,23.126508326859145
3879516.0,Mads Hermansen,LEI,G,4.5,94,3.851657430174328,92,4.058409515934431,90,3.7698238704867295,90,3.8834287458907895,89,3.925871763553466,89,3.595527664148082,23.084718990187827
231959.0,José Sá,WOL,G,4.5,94,3.75778540770565,92,3.770921890645652,92,3.830050559126717,91,3.7577785630112728,91,3.807065131380101,92,3.9277832741325334,22.851384826001926
23024.0,Alex McCarthy,SOU,G,4.0,93,3.5489279519119505,94,3.7560312307435346,92,3.6664593822426923,92,3.81924236656159,92,4.32474532357983,91,3.689047263964138,22.804453519003737
283020.0,Bruno Guimarães,NEW,M,6.5,90,4.725538570244784,87,3.700341383074721,83,3.8045996677218286,81,3.7670903954600057,82,3.7014424410487385,82,3.028814164873661,22.727826622423738
163914.0,Alexis Mac Allister,LIV,M,6.0,88,4.0133874060169745,86,3.961918348914203,84,3.4899157059250783,83,3.7524632546490464,82,3.7141754962994487,84,3.623679734507202,22.555539946311956
3584407.0,Christopher Nkunku,CHE,M,7.0,70,3.1101088131875763,69,4.083749961535176,67,4.081562622995559,65,3.551501082920557,65,3.9155497850913257,62,3.784546430288136,22.527018696018327
192214.0,Bryan Mbeumo,BRE,M,7.0,77,4.113874220217867,73,3.094229579590315,73,4.596010423305314,70,2.629262515626007,71,3.4317080441498367,70,4.228611305344836,22.093696088234175
131333.0,John McGinn,AVL,M,6.0,88,3.833868493903655,86,2.8264355052207666,83,3.739997714755862,83,3.7610485158804545,81,3.94262867881687,82,3.8879723605422303,21.991951269119838
1783652.0,Kaoru Mitoma,BHA,M,6.5,82,3.7101300684922434,79,4.21651241275548,78,2.6235475086621576,75,4.489206977715911,73,3.7556133936920992,72,3.187179857811567,21.98219021912946
96761.0,Dwight McNeil,EVE,M,6.0,87,3.9107790314343287,84,3.4454855248577165,81,3.76331340001768,80,3.4089150488485696,79,3.72425974779925,79,3.660814310301773,21.91356706325932
1677493.0,William Saliba,ARS,D,6.0,92,4.500164718334338,88,3.236478032288702,87,4.027722752954274,85,2.944296947087946,85,2.4416111613591402,83,4.354386152388278,21.50465976441268
23238.0,Virgil van Dijk,LIV,D,6.0,91,4.032307585621886,88,3.8333397981868313,85,3.014395189433705,83,3.6700481077825664,82,3.563678980372332,82,3.3731109319506376,21.48688059334796
23326.0,Alex Iwobi,FUL,M,5.5,80,3.456574278057471,78,3.990537632138903,75,3.6378962460660293,76,3.8047571940114264,74,3.332264946986632,74,3.1206460255634423,21.342676322823905
57345.0,Chris Wood,FOR,F,6.5,82,3.8642711002699355,78,3.793725230276792,75,3.8910237730094623,75,2.8801451648238388,74,3.1467290604919627,75,3.7372754321094046,21.313169760981395
176641.0,Ben White,ARS,D,6.5,85,4.457644645543224,83,3.1975313386590356,81,3.952352158640504,79,2.883329161866246,78,2.307725750832218,77,4.320815261488323,21.119398317029553
192988.0,Robert Sánchez,CHE,G,5.0,76,3.3529141232164044,75,3.6652608430061004,75,3.67614522412309,72,3.4164468559657832,71,3.3634747668327885,69,3.5142285191263745,20.988470332270538
45081.0,Bernardo Silva,MCI,M,6.5,77,3.1845562063181996,75,4.336220415804243,76,3.59389513403494,75,3.8811756256673733,74,2.783384070606862,74,3.17144253003819,20.95067398246981
23194.0,Marcus Rashford,MUN,M,7.5,71,4.035859848672083,66,3.2274735164605963,66,3.1051557718050193,64,3.6643807638810606,66,3.2428320199119267,64,3.490068612546666,20.76577053327735
3556539.0,Rodrigo Muniz,FUL,F,6.5,70,3.416152283286876,69,3.914963273797307,66,3.534333445224044,64,3.64427181567885,63,3.2489929188114925,62,2.9055086251926774,20.664222361991246
3634364.0,Joško Gvardiol,MCI,D,6.0,75,2.8633708484046907,72,4.62703799480501,70,3.464106876421902,71,3.987424502956476,69,2.7665535362928235,67,2.735617929453148,20.44411168833405
201968.0,Jean-Philippe Mateta,CRY,F,7.5,37,1.5448108894560846,57,3.4914422406858456,73,3.4403614875729627,71,4.250391971423,74,4.20257099495574,72,3.491975296474712,20.421552880568346
2930177.0,Pedro Porro,TOT,D,5.5,90,4.204263149545733,85,4.035740962569227,83,2.6807277590610648,81,2.244330229648353,81,3.921945649650607,82,3.239579470239049,20.326587220714035
257178.0,Hwang Hee-chan,WOL,M,6.5,77,2.6705621495745886,74,3.742415557384608,72,3.4984462225050956,71,3.7294675775670494,71,3.4701798928420216,71,3.2141822859737093,20.325253685847073
3649502.0,Kudus Mohammed,WHU,M,7.0,88,4.014961011083645,81,3.348624814377259,80,2.7351122893311084,79,3.4768202689436225,77,3.3724184164431903,76,3.3146850658455342,20.262621866024357
240547.0,Leon Bailey,AVL,M,7.0,75,3.655280406323263,71,2.461866137431731,70,3.5426789601158126,68,3.4392772919410786,66,3.6862218720342232,64,3.4333653972665243,20.218690065112632
242909.0,Andreas Pereira,FUL,M,6.0,71,3.165856579189577,70,3.7075513224851737,70,3.518299288350861,70,3.695729195171508,69,3.166989928279474,67,2.864151997736683,20.118578311213277
69539.0,Callum Hudson-Odoi,FOR,M,5.5,78,3.666439544988453,73,3.5677183085859516,73,3.780421249175391,71,2.66912573693359,69,2.9469098725711915,68,3.403290445864205,20.03390515811878
140008.0,Martinelli,ARS,M,7.5,56,3.9711454145881535,56,3.1433802154513475,55,3.5240286608248867,54,2.961144813196177,53,2.2886950033875317,53,3.85559915475105,19.743993262199147
23492.0,Abdoulaye Doucouré,EVE,M,6.0,81,3.4846379919129697,78,3.0416325841090885,76,3.3948009227278737,74,3.0126627087304856,74,3.3756528817480755,75,3.341293360506939,19.65068044973543
45120.0,Andrew Robertson,LIV,D,6.0,45,2.002276511637054,67,3.564979672271128,76,3.147611069033051,73,3.747181402688057,73,3.6773352880525234,73,3.4577828835586626,19.59716682724048
230991.0,Brennan Johnson,TOT,M,7.0,65,3.4793388241352723,66,3.51207071969263,68,3.1499079927081097,65,2.428612652130596,64,3.527713490061599,66,3.2944635865577516,19.392107265285958
137863.0,Dean Henderson,CRY,G,4.5,74,3.2209158411317285,73,3.3505807503733105,72,2.868808021615994,72,3.6017911465399233,68,3.1593263093369077,69,3.113469260800018,19.31489132979788
3879519.0,Stephy Mavididi,LEI,M,6.0,78,3.5946891929074587,76,3.318034790044264,74,3.538776062672786,73,3.0685841069271835,71,3.409464591382707,69,2.2622219638993712,19.191770707833772
23404.0,James Ward-Prowse,WHU,M,6.5,77,3.6262096686133183,71,3.1186004936663987,72,2.684026764041578,71,3.2549730978975857,71,3.2168988068775684,72,3.2445748996391934,19.145283730735642
164449.0,João Pedro,BHA,F,6.0,71,3.2625741506060097,69,3.7463324518328065,65,2.217963320286126,64,3.7978552998048376,61,3.125069734117086,61,2.7682885525677055,18.91808350921457
88492.0,James Maddison,TOT,M,7.5,69,3.595442331565039,66,3.4769596877235136,64,2.9163761283613026,65,2.3316176281723857,65,3.52296007701708,62,3.0657729323132217,18.909128785152543
242879.0,Adam Armstrong,SOU,F,6.0,72,3.022895683959764,69,3.2287954784648747,67,2.9164490588975696,66,3.316694938533089,65,3.548334267380087,65,2.821290843534616,18.85446027077
2930183.0,Enzo Fernández,CHE,M,5.5,83,2.6212559070499575,84,3.379483682936377,81,3.351840608115815,79,3.000159026404065,80,3.288971739260809,78,3.1740089562864955,18.815719920053517
186737.0,Rúben Dias,MCI,D,6.0,71,2.545183267054842,71,4.152636030667668,70,3.185122984466648,68,3.537594113436365,68,2.6163404340682455,65,2.4651105244964198,18.501987354190188
3627793.0,Matheus Cunha,WOL,F,7.0,78,2.4495247543643917,74,3.371357447653986,73,3.166128475375695,72,3.407041483406837,71,3.1548653205591015,70,2.9047499356598045,18.453667417019815
3590554.0,Nicolas Jackson,CHE,F,8.0,60,2.490562284929214,61,3.3002595403384456,59,3.2646101548130266,58,2.91096369583688,58,3.2120605353685017,59,3.2264579565005085,18.404914167786576
3893796.0,Mats Wieffer,BHA,M,4.5,81,3.155724069047492,78,3.3582761031876407,76,2.35481696795642,74,3.6117148487011947,75,3.1675913634470754,74,2.712465883975788,18.360589236315608
2170280.0,Casemiro,MUN,M,5.5,83,3.4717179636308795,81,2.9525819019598902,79,2.735559195309844,78,3.2935387286953905,76,2.8956405922967634,73,2.8576237538998703,18.206662135792637
3879579.0,Omari Hutchinson,IPS,M,5.5,79,2.9546342335334472,79,2.3595806443605554,75,3.436560028707721,75,2.854012646388971,74,3.2748027984120958,74,3.280605226972977,18.160195578375767
230737.0,Mark Travers,BOU,G,4.0,63,3.031078003717836,62,2.940319624704959,61,3.0443288407188844,61,2.881751608881786,59,2.8865504052230997,60,3.3044593718021957,18.08848785504876
255546.0,James Garner,EVE,M,5.0,82,3.13041594997597,80,2.807560979988568,79,3.1035699411290487,76,2.783459188186029,75,3.0625926113004014,78,3.0814040021504208,17.969002672730436
3762913.0,Morgan Rogers,AVL,M,5.0,74,3.1395028230483932,73,2.2486079704187,71,3.1241030014979336,69,3.0379727579304934,68,3.247457605009997,68,3.1633350888741503,17.960979246779665
3762190.0,Daniel Muñoz,CRY,D,4.5,88,2.882569588835665,85,3.5007616755538837,81,1.9793042715524958,80,3.7322357279647007,78,3.046539654702904,78,2.7307679499407533,17.872178868550403
219749.0,Anthony Elanga,FOR,M,6.0,62,3.084593335624937,62,3.1676366221028043,60,3.2603906822731044,61,2.411131487142612,60,2.682402249469264,59,3.0678899512185986,17.67404432783132
3879566.0,Conor Chaplin,IPS,M,6.0,80,2.935702627776637,75,2.18433380754048,74,3.420943737538252,72,2.709653693857044,72,3.1963526598915086,71,3.1554106194038964,17.602397146007817
91161.0,Fabian Schär,NEW,D,6.0,90,4.181155291596877,87,2.722315757891718,86,2.75820182180104,84,3.1379905222264792,84,2.9077857756586782,82,1.8598133664039054,17.567262535578696
40266.0,Dominic Calvert-Lewin,EVE,F,6.0,68,3.26026266173336,63,2.826172039219661,61,3.0501854784390314,59,2.698056593943507,58,2.875520303433422,55,2.6921693700674547,17.402366446836435
2930166.0,Antoine Semenyo,BOU,M,6.0,67,2.9206247539375214,65,3.0807280843782863,63,2.795230445667145,62,2.8666527085420186,60,2.287507618887753,60,3.410218256946231,17.360961868358956
3556529.0,Iyenoma Udogie,TOT,D,5.0,86,3.6047272134051394,83,3.535304288765648,82,2.2348146072910398,80,1.900438078739886,78,3.371966985958048,76,2.676001064997409,17.32325223915717
1677500.0,Darwin Núñez,LIV,F,8.0,46,2.670404893775734,47,2.871721534045728,47,2.499501765203098,48,3.031801790171839,50,3.2493631474085904,49,2.9610675499733317,17.28386068057832
160700.0,Tomáš Souček,WHU,M,5.5,79,3.288170483513744,72,2.858812195941726,70,2.3832836858615116,69,2.8853430826869473,69,2.7963574013179455,69,2.8386859659998196,17.050652815321694
23260.0,Kyle Walker,MCI,D,6.0,66,2.3650261784828706,63,3.6895851324762168,64,2.909305678248875,62,3.211506548295241,63,2.428289713801491,61,2.296489445049729,16.900202696354423
187804.0,Joachim Andersen,CRY,D,4.5,92,2.6522815586916866,89,3.19555588761803,87,1.7447794581257652,87,3.574183456946008,87,2.883864618547886,86,2.66341544617562,16.714080426104996
23287.0,James Tarkowski,EVE,D,4.5,89,3.0817754733861165,88,1.9841063055101351,86,3.0717530602719822,85,2.228075260809911,84,3.21602051980048,82,3.0959229926604044,16.67765361243903
45008.0,Lewis Dunk,BHA,D,4.5,91,2.8894721506912537,89,3.185933526527708,88,1.4426506579083451,86,4.052834553429056,84,3.1502390782851917,84,1.8870225137131076,16.608152480554665
3879498.0,Daichi Kamada,CRY,M,5.5,62,2.7228585063752266,60,2.982043749117779,60,2.4399615095013756,59,3.0235301349612485,60,2.865233941372069,58,2.545679650491411,16.579307491819108
23550.0,Michail Antonio,WHU,F,6.0,68,3.1907213363420235,65,2.720542587429995,65,2.2760423666909904,63,2.8026014865880224,62,2.780356263165776,63,2.767393122704742,16.53765716292155
258290.0,Ryan Christie,BOU,M,5.0,77,2.8249629570470045,75,2.863127331049589,72,2.727731080301928,71,2.675208953807177,71,2.313914785706677,68,3.108683833721814,16.513628941634188
3584408.0,Justin Kluivert,BOU,M,6.0,66,2.7652924701753707,64,2.9247863302565436,64,2.716231809262868,60,2.675832467479462,55,2.0069301593932587,57,3.1517814834889895,16.240854720056493
241952.0,Cristian Romero,TOT,D,5.0,91,3.4352637110419875,88,3.40576256463301,84,1.936412007358783,84,1.7408009071791248,82,3.182540311681728,82,2.516700264312572,16.217479766207205
25871.0,Harry Winks,LEI,M,4.5,90,2.7653405732285514,86,2.812495732751998,84,2.7183609789451464,83,2.6533730632574537,83,2.860681163703114,82,2.286940302159537,16.0971918140458
3763100.0,Adam Wharton,CRY,M,5.0,82,2.747113259546886,76,2.855317999519957,76,2.368231930913552,74,2.894834266381093,75,2.718668068294911,71,2.478973436408089,16.06313896106449
274827.0,Vitaliy Mykolenko,EVE,D,4.5,88,3.0089265715706106,86,1.982807928410072,84,2.933512974229499,82,2.178357638342433,81,3.0240284953902954,79,2.9174543165206277,16.045087924463537
230747.0,Lewis Cook,BOU,M,5.0,87,2.785814148852424,85,2.7212524506234943,81,2.7033822071921723,81,2.5784355995317503,79,2.2909645370092027,77,2.9369838707104226,16.016832813919464
23346.0,Nathan Aké,MCI,D,6.0,52,2.16361622755768,51,3.403890844958439,52,2.694118259832965,54,3.1680533743129935,51,2.172816530670868,54,2.302350262589397,15.904845499922342
88567.0,Diogo Jota,LIV,M,7.5,45,2.4918942279048135,46,2.648626196550026,48,2.7139376388772014,48,2.9804587689133806,47,2.671551240581785,46,2.3938832528192715,15.90035132564648
2258875.0,Manuel Akanji,MCI,D,6.0,54,2.13783527050451,55,3.506355252901687,54,2.676344555518798,53,2.973209737513849,55,2.2663591462230257,55,2.227907825911683,15.788011788573552
110910.0,Youri Tielemans,AVL,M,5.5,65,2.8635164466955185,61,2.003655142035635,62,2.7314407392431916,58,2.6631182698852744,57,2.797588209972512,57,2.6915667659379547,15.750885573770086
231961.0,Marc Guéhi,CRY,D,4.5,91,2.5109453890964852,89,3.006861572240969,86,1.67701258955628,85,3.3220305304897018,85,2.689214133544261,85,2.5155053622706824,15.721569577198379
88556.0,Willy Boly,FOR,D,4.5,85,2.962903395849087,81,3.026729154656416,77,3.197544951875863,75,1.3566351098606808,75,2.2732671288854616,73,2.8984393521012546,15.715519093228764
134708.0,Ezri Konsa,AVL,D,5.0,90,2.447881462557709,88,1.5580347742553138,87,2.8355800691818955,86,2.830170105284051,84,3.011291694498731,83,2.9860243763485275,15.668982482126228
3590555.0,Dominik Szoboszlai,LIV,M,6.0,52,2.8047358440221966,51,2.7774503336193432,49,2.363177782269183,52,2.75965097022331,49,2.574189645403116,48,2.3628354044905184,15.642039980027667
3651901.0,Murillo,FOR,D,4.5,90,2.8852025791939493,88,3.008290921092234,85,3.215409796067932,83,1.2919586590027103,82,2.2596100418687235,83,2.9763622560131933,15.636834253238744
192201.0,Christian Nørgaard,BRE,M,5.0,77,2.8923243421550153,75,2.294757195493526,72,3.084468089564252,71,2.066859000036083,70,2.3875043121329393,69,2.8623173569520195,15.588230296333837
3879520.0,Abdul Fatawu Issahaku,LEI,M,6.0,72,2.875753668725211,69,2.6766686508774,67,2.8001439928190335,67,2.4967482133192234,67,2.82592868817572,65,1.8857919923787179,15.561035206295305
225319.0,Ibrahima Konaté,LIV,D,5.5,66,3.0362907407767805,63,2.812613253949337,59,2.1644073843506653,57,2.5979199660634165,58,2.5656953765328527,56,2.3814170446378915,15.558343766310944
182119.0,Timothy Castagne,FUL,D,4.5,78,2.2557327529138345,76,3.2426651823873973,73,2.9602420110260166,74,2.815942025981372,70,2.0236657574295367,69,2.1973905504676736,15.495638280205831
1954998.0,Marcus Tavernier,BOU,M,5.5,62,2.6465145786862907,60,2.7542279321587015,59,2.5456489894550396,57,2.5552508399989997,56,2.090308809831642,53,2.894656082297044,15.486607232427719
95817.0,Sean Longstaff,NEW,M,5.5,74,3.666561445625132,75,3.0125489353483537,52,2.335894518814147,51,2.3252502381672593,52,2.3008508068703635,50,1.7999235715050663,15.441029516330321
291491.0,Dejan Kulusevski,TOT,M,7.0,54,2.8917837982078862,51,2.7109472968977326,51,2.366473720865915,51,1.9267554160113334,52,2.8445604309665042,53,2.6472753750513447,15.387796038000717
174861.0,Tyrick Mitchell,CRY,D,4.5,85,2.448051024365749,83,2.930116793274171,82,1.659373387256216,82,3.2952210845562973,79,2.6131202441832255,79,2.440582632074982,15.38646516571064
3879514.0,William Smallbone,SOU,M,5.5,73,2.3259774891967946,71,2.612128983421341,70,2.4223378887814833,70,2.650715820057279,68,2.93889218755647,70,2.353318273970593,15.30337064298396
156926.0,Neco Williams,FOR,D,4.5,86,2.8367890179157826,81,2.889219961272542,80,3.1305915888945077,79,1.272129570052507,79,2.212143166104143,78,2.90258970859461,15.243463012834091
231153.0,Antonee Robinson,FUL,D,4.5,81,2.2149314931478328,78,3.2253612537475274,75,2.9645995413669897,72,2.6924205048210452,73,1.9761708853802877,71,2.166554127462519,15.240037805926201
2859301.0,Mario Lemina,WOL,M,5.0,89,2.319797989304935,84,2.6589502032009844,83,2.71969838943481,81,2.6614897801596937,78,2.524563247178386,77,2.327454376157724,15.211953985436534
3893803.0,Liam Delap,IPS,F,5.5,49,2.0828801566521284,55,1.924303741130612,57,2.957803408784329,56,2.425871219667383,59,2.9294061649347203,57,2.872557342171734,15.192822033340907
2930172.0,Saša Lukić,FUL,M,4.5,80,2.4918803667944394,77,2.80271021432972,74,2.6791065286653346,73,2.603211569234667,73,2.286192059586429,73,2.2899729747810924,15.153073713391683
88449.0,Issa Diop,FUL,D,4.5,91,2.122697912425969,88,3.177499428662765,86,2.964432012651981,86,2.710519550957963,84,1.888870057139624,84,2.192910119949484,15.056929081787787
3879568.0,Wes Burns,IPS,M,5.0,73,2.5122640134589287,69,1.9398309388069537,67,2.903279428120861,65,2.3276014345601492,65,2.7185631998682065,62,2.582393563889536,14.983932578704636
3628750.0,Ola Aina,FOR,D,4.5,85,2.7447254547721873,83,2.8581602602035168,80,3.0483278505547093,78,1.2449208424225175,77,2.1478571710867316,77,2.7984363402773984,14.84242791931706
92423.0,Dan Burn,NEW,D,5.5,81,3.5300325415538305,78,2.331172294753296,77,2.307043605142363,74,2.6574256339249707,72,2.424048484859256,72,1.591288357651984,14.8410109178857
2268238.0,Idrissa Gana Gueye,EVE,M,4.5,75,2.5447687617301855,73,2.2640362684969273,72,2.5336739547950944,72,2.31699783377442,72,2.6189355080432413,71,2.5135397792740957,14.791952106113964
192210.0,Mathias Jensen,BRE,M,5.5,68,2.7194761530208464,67,2.166569531135518,64,2.9257946141956332,62,1.8773071663735748,62,2.250305543215788,62,2.720951370815206,14.660404378756565
230744.0,Jefferson Lerma,CRY,M,4.5,68,2.433525816643993,66,2.6125036882270964,66,2.1482065234585863,65,2.6692966768971598,64,2.4455189560880943,63,2.3092281307870475,14.618279792101978
2209114.0,Jan Paul van Hecke,BHA,D,4.5,90,2.603479988690698,88,2.790339429228509,85,1.2685915144182007,83,3.572426331091511,82,2.7953076344501238,81,1.5881172294042152,14.61826212728326
3879576.0,Sam Morsy,IPS,M,5.0,90,2.2886041770952774,88,2.0900756882142195,87,2.7900753182909495,86,2.343665964856243,84,2.642527895466848,83,2.4330826459071204,14.588031689830657
45113.0,Ederson,MCI,G,6.0,75,3.403966900920995,61,3.800380436270027,45,1.8901108765780679,43,1.8450409187675847,46,1.7824511362981228,45,1.7528430577513674,14.474793326586164
23097.0,Jamie Vardy,LEI,F,6.0,57,2.6791073174093114,56,2.4594906991893435,57,2.671851568098756,55,2.251153448175627,57,2.694122273723869,54,1.7131355401467632,14.46886084674367
3647914.0,Jeremy Doku,MCI,M,6.5,52,2.539411732070652,50,3.411523355834223,48,2.5926333237984647,47,2.520951633870354,45,1.5212037361317767,45,1.872942643980055,14.458666425685527
2871381.0,Danilo,FOR,M,4.5,67,2.5158557905788097,66,2.5789468519967307,65,2.6402009618022815,62,1.9282803679292908,64,2.224482005389867,64,2.5397436970543823,14.427509674751361
2853885.0,Carlos Alcaraz,SOU,M,4.5,64,2.1899761712987975,63,2.4794539972876275,62,2.2942457003539496,60,2.4474857186718215,61,2.8160599814471956,60,2.169639957069751,14.396861526129143
230736.0,Lloyd Kelly,NEW,D,5.0,82,3.3856554833759214,80,2.2435037316953514,79,2.193394361025944,77,2.5919955609911915,78,2.42645953822627,76,1.538144260301947,14.379152935616624
278659.0,Kieran Trippier,NEW,D,6.0,73,3.84907321572657,63,2.351133065684453,53,2.1276213308923206,54,2.424681827421449,52,2.1744348482106943,51,1.4409338020760474,14.367878090011535
3629982.0,Calvin Bassey,FUL,D,4.5,89,2.0107848687595036,86,3.0439176732599944,84,2.852049586991644,83,2.5664100079861822,82,1.7705716404925749,83,2.101269127023429,14.345002904513327
192211.0,Vitaly Janelt,BRE,M,5.0,71,2.617977070235112,69,2.1016798830003833,70,2.874461444891418,66,1.9189043059097404,66,2.2100999792420697,64,2.5698816867643255,14.29300437004305
3628155.0,Milos Kerkez,BOU,D,4.5,78,2.503925577217814,77,2.3466473790847506,74,2.5043918880576514,72,2.1622120944250933,71,1.3782758022279973,72,3.3309950007479987,14.226447741761307
1803645.0,Joe Aribo,SOU,M,4.5,72,2.1650949782296864,71,2.457782745422091,69,2.267007755613306,68,2.4265074977317154,68,2.7614068631033524,66,2.128200301269432,14.206000141369584
2818755.0,Cody Gakpo,LIV,F,7.0,43,2.14021543515873,46,2.4241800890921774,48,2.501385220695238,47,2.4166878213799166,46,2.348975892346815,47,2.2916763488755323,14.123120807548409
3643150.0,Wataru Endo,LIV,M,5.0,68,2.607792040193951,66,2.470569595779198,64,2.214086534110464,62,2.310190940741493,61,2.260738692307937,60,2.1932036849385677,14.056581488071611
3715024.0,Kobbie Mainoo,MUN,M,5.5,77,2.650195650232548,74,2.28259322523676,72,2.0822268675733353,72,2.5229156479009562,71,2.271822513523054,69,2.211585163851701,14.021339068318355
242875.0,Jarrad Branthwaite,EVE,D,5.0,88,2.6016585794518385,86,1.5885653772546515,83,2.5498822416086795,82,1.8121672861454612,81,2.708807792894828,79,2.5984307919647796,13.859512069320239
203010.0,Moisés Caicedo,CHE,M,5.5,78,2.012806889011085,75,2.4010347680663817,76,2.4515977587198075,74,2.2457223948702483,76,2.431520831599076,74,2.312693410945037,13.855376053211636
192197.0,Ethan Pinnock,BRE,D,4.5,76,2.9473266348919482,75,1.4571694650566802,71,3.30025554438455,71,1.2716514723586916,72,1.8630519879117053,71,2.94309074477732,13.782545849380895
231160.0,Harrison Reed,FUL,M,4.5,69,2.218280102878326,66,2.472470746076531,64,2.3784389073331105,66,2.3859275217610008,66,2.0991640269391625,62,2.0121565055441297,13.56643781053226
33589.0,Wilfred Ndidi,LEI,M,5.0,75,2.450790363065755,72,2.378460033745568,69,2.378887947787542,67,2.1503766133137376,66,2.3778697986604547,66,1.6908385881469663,13.427223344720023
2018115.0,Marcos Senesi,BOU,D,5.0,87,2.3709522092088147,86,2.1277558889745065,83,2.465247613573017,79,1.9279320850519408,80,1.0958560850795684,79,3.2709439705322314,13.25868785242008
3638005.0,Micky van de Ven,TOT,D,5.0,88,2.805372769806892,86,2.7957977725707344,83,1.5088789571880021,82,1.496853903256481,81,2.594379749670508,80,2.0213770469744863,13.222660199467104
2930170.0,João Gomes,WOL,M,4.5,88,2.01722183374671,85,2.274539706578513,83,2.3687910605097033,82,2.2867757561315103,81,2.229011160644327,80,2.0405840447375305,13.216923562348294
132424.0,Leandro Trossard,ARS,M,7.5,42,2.5451575714367136,44,2.054369560244482,43,2.3168994154159748,43,1.9357051908746128,44,1.4701198412308347,44,2.764833681712599,13.087085260915217
257179.0,Marc Cucurella,CHE,D,5.0,74,1.465213234859589,73,2.4977649420850137,69,2.5871090518128828,67,2.006695443138358,65,2.1897951478744204,64,2.317368166095014,13.063945985865278
23379.0,Ben Mee,BRE,D,4.5,75,2.811413621336745,71,1.3210954924683387,71,3.1829448972054863,72,1.194857548797345,70,1.7266102217038504,68,2.7498059023866834,12.986727683898447
184630.0,Conor Gallagher,CHE,M,6.5,57,2.083067022620641,55,2.5507461843386725,49,2.274072522685985,49,2.0785519980065597,48,2.154008521552474,47,1.7789236498975471,12.91936989910188
192195.0,Rico Henry,BRE,D,4.0,80,2.8154858259745015,78,1.2734682001344493,75,3.1906788529966956,75,1.1231051040882074,75,1.687849760280212,73,2.7829586090577787,12.873546352531845
2930173.0,Illia Zabarnyi,BOU,D,4.5,91,2.3350122928727695,88,1.9971573938124796,86,2.3684692978726205,84,1.8791473440386426,85,1.1535080481026894,85,3.108824733402133,12.842119110101336
3893805.0,Joshua Zirkzee,MUN,F,6.5,50,2.4904832558432335,50,2.156177584832199,50,2.09488993121278,49,2.4179999329161426,47,1.7422466763563693,47,1.9162585188893406,12.818055900050066
234793.0,Harry Wilson,FUL,M,5.5,50,2.230347459144803,47,2.181092784201403,47,2.04725763286744,47,2.1203084257071962,48,2.129740043516293,48,1.997335996396661,12.706082341833795
3627877.0,Pau Torres,AVL,D,5.0,60,1.9894831733880733,60,1.3506289694998421,61,2.337235488751073,57,2.2210875373431356,57,2.3939016474382866,56,2.3467984194981266,12.639135235918536
197282.0,Jason Steele,BHA,G,4.5,81,3.5952455544950004,79,3.6500717427891396,58,2.4610633564694666,27,1.0855823568505358,25,0.8773474978365053,28,0.9659403977413217,12.63525090618197
3879562.0,George Hirst,IPS,F,5.0,57,2.1883736074336455,53,1.664757143503854,52,2.3935725396862786,50,1.9204650436989656,49,2.1467268554055994,52,2.3166726771229262,12.630567866851269
1783664.0,Pape Matar Sarr,TOT,M,5.0,59,2.324705690518743,59,2.3244802734904395,59,1.9667173694612847,60,1.7115806480062703,56,2.2324084452775588,55,2.0158598911377448,12.57575231789204
23044.0,John Stones,MCI,D,6.0,48,1.7704440242877857,47,2.394453692688398,48,2.231434790437446,50,2.7238759033841164,47,1.453214688760487,50,1.9683776702180853,12.541800769776321
3879565.0,Leif Davis,IPS,D,5.0,85,1.657298310656922,84,0.8530738145740488,83,2.955635759497027,80,1.9893254230602444,80,2.672215564385483,77,2.336095028884309,12.463643901058035
1818085.0,Lisandro Martínez,MUN,D,5.0,83,2.6882840723340498,79,1.9523686347072613,79,1.3756772296656001,76,2.515473179821797,76,2.0624670175401616,75,1.7865152426204554,12.380785376689325
