Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts
D,284.0,Luke Woolfenden,4.5,4.5,Ipswich,63,0.9474235376678626,62,0.5346092988933966,58,1.7924595903709646,61,1.3047615393754388,60,1.7252307149040502,60,1.432700944760223,0,0,0,0,0,0,0,0,0,0,0,0
G,560.0,Neto,4.5,4.5,Bournemouth,32,1.1633131883505818,33,1.191136412974153,34,1.2883261487048645,34,1.219791535276098,36,1.426338058055968,35,1.4094418776938382,0,0,0,0,0,0,0,0,0,0,0,0
M,186.0,Raheem Sterling,7.5,7.5,Chelsea,30,0.8824580096837349,30,1.2899851439000083,33,1.456284843919548,33,1.2809456615409207,31,1.3522041596286378,31,1.3439346932629912,0,0,0,0,0,0,0,0,0,0,0,0
M,420.0,Joe Willock,5.0,5.0,Newcastle,44,1.9752557985348411,45,1.5722414307937504,30,1.0561202349513628,29,1.0297121138649672,29,0.9791778078139785,30,0.7530189917730894,0,0,0,0,0,0,0,0,0,0,0,0
M,319.0,Harvey Elliott,6.0,6.0,Liverpool,27,1.1217445479781454,28,1.1790446266953287,31,1.145598551651532,30,1.2171302672746676,32,1.311289518211219,33,1.279243105375521,0,0,0,0,0,0,0,0,0,0,0,0
M,177.0,Noni Madueke,6.0,6.0,Chelsea,31,0.8378264962032873,31,1.2072455826059585,34,1.3544548897243112,33,1.1643005020334265,34,1.3428789797367426,33,1.2956564735832854,0,0,0,0,0,0,0,0,0,0,0,0
D,172.0,Reece James,5.5,5.5,Chelsea,0,0.0,0,0.0,0,0.0,57,2.171099726216923,57,2.408631565393009,56,2.529264054309775,0,0,0,0,0,0,0,0,0,0,0,0
M,132.0,Solly March,6.0,6.0,Brighton,0,0.0,0,0.0,0,0.0,26,1.2471912653697257,53,2.8963757845660045,60,2.831775854371056,0,0,0,0,0,0,0,0,0,0,0,0
D,35.0,Diego Carlos,4.5,4.5,Aston Villa,42,0.9469607671775148,46,0.6493639443147068,46,1.3125489458627897,44,1.197245982145027,46,1.4201239821572196,46,1.429714790587505,0,0,0,0,0,0,0,0,0,0,0,0
D,543.0,Matt Doherty,4.0,4.0,Wolves,76,1.12158278041665,74,1.9700476607417443,72,2.218194032844937,24,0.4963432717447371,25,0.4877240003757409,26,0.3846023188610495,0,0,0,0,0,0,0,0,0,0,0,0
M,7.0,Jorginho,5.0,5.0,Arsenal,39,1.3509118558927249,36,1.0070524404527574,36,1.1239565666433606,37,1.0116740543954863,37,0.8350634780372534,37,1.2985180956305509,0,0,0,0,0,0,0,0,0,0,0,0
M,354.0,Mateo Kovačić,5.0,5.0,Man City,37,0.9359357793884724,37,1.3421573285090442,38,1.1331567851511353,39,1.2576053374279608,38,0.8636174470429783,40,1.061234335970493,0,0,0,0,0,0,0,0,0,0,0,0
M,53.0,Jacob Ramsey,5.5,5.5,Aston Villa,32,1.1358547707429347,34,0.786177945603082,34,1.2518210089453776,33,1.1918313764383697,28,1.1113820930214482,29,1.11257801330535,0,0,0,0,0,0,0,0,0,0,0,0
M,74.0,Dango Ouattara,5.0,5.0,Bournemouth,28,0.9042204010207676,32,1.1259966589596586,34,1.1232303556679044,32,1.085201227184592,33,0.8974570870623222,33,1.4189754220989472,0,0,0,0,0,0,0,0,0,0,0,0
F,421.0,Callum Wilson,7.0,7.0,Newcastle,12,0.6634712028294618,19,0.7650504154626389,26,1.2124146433726848,30,1.362001425042104,32,1.3890232388133172,32,0.9978122659751518,0,0,0,0,0,0,0,0,0,0,0,0
F,468.0,Sekou Mara,5.5,5.5,Southampton,26,0.8273397570338683,27,1.0084371800903504,28,0.9491560745145582,29,1.1729039969774098,29,1.3336724169619731,30,0.9827160370147904,0,0,0,0,0,0,0,0,0,0,0,0
F,252.0,Raúl Jiménez,5.5,5.5,Fulham,26,0.914409833921066,26,1.0983295927399674,28,1.110691216192997,28,1.1747600975537154,28,1.0191492779919304,29,0.956443032961773,0,0,0,0,0,0,0,0,0,0,0,0
M,20.0,Thomas Partey,5.0,5.0,Arsenal,39,1.3395271255697698,34,0.9309563497977662,35,1.0721605372520768,35,0.9300946425969988,33,0.7152638598172104,36,1.2600219951048297,0,0,0,0,0,0,0,0,0,0,0,0
F,473.0,Ross Stewart,5.0,5.0,Southampton,21,0.7241192178027267,23,0.9335903608400332,26,0.9597669443925486,27,1.191275226669532,27,1.3515483604799474,28,0.9983490428614268,0,0,0,0,0,0,0,0,0,0,0,0
M,239.0,Adama Traoré,5.0,5.0,Fulham,22,0.7337902659552601,26,1.080626510421112,28,1.0936118170452038,29,1.174655720506752,29,1.0022056036602929,29,0.9264976063721616,0,0,0,0,0,0,0,0,0,0,0,0
M,193.0,Cheick Doucouré,4.5,4.5,Crystal Palace,36,0.87991395554684,39,1.100547117965198,38,0.8168249131950588,39,1.144777990578815,38,1.0066921767701456,40,1.0082522256486173,0,0,0,0,0,0,0,0,0,0,0,0
M,77.0,Alex Scott,4.5,4.5,Bournemouth,32,0.8258523761630832,34,0.9303051767206648,37,0.993099247521386,36,0.9541859970969808,36,0.760103601675161,38,1.3199859029450032,0,0,0,0,0,0,0,0,0,0,0,0
D,542.0,Craig Dawson,4.5,4.5,Wolves,44,0.3162530070199645,47,0.8509194531561107,50,1.504217970434356,47,0.9071802583469936,49,1.204291315684372,50,0.9980617165692512,0,0,0,0,0,0,0,0,0,0,0,0
M,324.0,Curtis Jones,5.0,5.0,Liverpool,24,0.8669289136205449,26,0.9372407680257436,29,0.9232594001089603,27,0.9391496481887835,29,1.012126471084165,30,1.0029594464943552,0,0,0,0,0,0,0,0,0,0,0,0
F,148.0,Danny Welbeck,5.5,5.5,Brighton,29,0.9083134372789008,28,1.0482375692887924,29,0.6155549468670527,28,1.1768348981942185,27,0.9401990885172458,27,0.8051956727056871,0,0,0,0,0,0,0,0,0,0,0,0
D,49.0,Tyrone Mings,5.0,5.0,Aston Villa,36,0.7903333827615318,34,0.3935834274808992,36,0.9321874333247484,39,1.0180835045819965,40,1.1457578077272674,40,1.1596441761088083,0,0,0,0,0,0,0,0,0,0,0,0
F,218.0,Beto,5.0,5.0,Everton,20,0.7944747130041437,22,0.785634098656389,23,0.9472752058384292,23,0.8515926115682938,24,0.997341338745831,26,1.0521534725410429,0,0,0,0,0,0,0,0,0,0,0,0
D,122.0,Pervis Estupiñán,4.5,4.5,Brighton,0,0.0,0,0.0,0,0.0,28,1.1085929580010585,57,2.517632605149416,65,1.7506135077744958,0,0,0,0,0,0,0,0,0,0,0,0
D,159.0,Trevoh Chalobah,4.5,4.5,Chelsea,40,0.5475923573815851,41,1.0673438339794603,42,1.168310389180608,35,0.7372726546813984,35,0.827839993438758,38,0.9672789647016432,0,0,0,0,0,0,0,0,0,0,0,0
M,42.0,Boubacar Kamara,4.5,4.5,Aston Villa,0,0.0,0,0.0,0,0.0,31,0.7165408888396524,58,2.103812696048916,68,2.436814272421304,0,0,0,0,0,0,0,0,0,0,0,0
M,381.0,Scott McTominay,5.5,5.5,Man Utd,19,0.720045893837249,23,0.7109917495480267,25,0.7159899676761311,27,1.0346535121677574,27,0.8619497436850528,32,1.1236248364195138,0,0,0,0,0,0,0,0,0,0,0,0
G,183.0,Đorđe Petrović,5.0,5.0,Chelsea,19,0.7018638693185555,20,0.7955306316939453,20,0.7720935837873263,23,0.8946826241972945,24,0.9211065427290304,26,1.0381482736147325,0,0,0,0,0,0,0,0,0,0,0,0
D,128.0,Igor,4.5,4.5,Brighton,47,1.2150898267586374,45,1.1673275021392175,46,0.5180262920591341,36,1.159696832236352,30,0.722100957919712,25,0.3304457942473637,0,0,0,0,0,0,0,0,0,0,0,0
D,409.0,Valentino Livramento,5.0,5.0,Newcastle,26,0.8538265145018974,33,0.7216251834574614,39,0.8659922839288224,41,1.1092241369181337,39,0.9602470170218156,41,0.596256713730373,0,0,0,0,0,0,0,0,0,0,0,0
G,204.0,Sam Johnstone,4.5,4.5,Crystal Palace,21,0.7358987608290357,22,0.7797053282431808,23,0.7754532168954591,23,0.8698425683888262,27,0.9714913837553868,26,0.914265223284737,0,0,0,0,0,0,0,0,0,0,0,0
M,287.0,Hamza Choudhury,4.5,4.5,Leicester,32,0.5964381858023949,38,0.8173425100849325,42,0.904233374280552,41,0.8598014752148168,43,1.0224032345407637,46,0.8425627887144933,0,0,0,0,0,0,0,0,0,0,0,0
D,529.0,Nayef Aguerd,4.5,4.5,West Ham,38,0.8007380221801258,42,0.8942237523795746,41,0.4448615210543477,42,0.9511251729924992,44,0.7949671377299741,47,1.130833986801913,0,0,0,0,0,0,0,0,0,0,0,0
M,431.0,Nicolás Domínguez,4.5,4.5,Nott'm Forest,28,0.7037363981036029,33,0.9015016518815162,34,0.9676082139435198,35,0.6685535306786441,34,0.7720010803438023,35,0.9732016870090304,0,0,0,0,0,0,0,0,0,0,0,0
D,333.0,Jarrell Quansah,5.0,5.0,Liverpool,22,0.7487271029698583,24,0.7775832190346074,27,0.7048451150230481,29,0.9297136204521356,29,0.90857958184287,30,0.8993485746628909,0,0,0,0,0,0,0,0,0,0,0,0
M,121.0,Julio César Enciso,5.5,5.5,Brighton,22,0.8250680466856679,23,1.06017145252012,23,0.5436638811204914,20,1.055173275738851,20,0.8555209972976571,18,0.6265409512844278,0,0,0,0,0,0,0,0,0,0,0,0
D,36.0,Lucas Digne,5.0,5.0,Aston Villa,30,0.7538933306212305,31,0.4089269866508287,32,0.9252842907080632,33,0.9503242096965286,30,0.9479145255832376,31,0.979387550417469,0,0,0,0,0,0,0,0,0,0,0,0
D,221.0,Séamus Coleman,4.0,4.0,Everton,35,0.8604213761504824,35,0.5570741674402554,34,0.8416632138657465,35,0.6429915504992334,37,1.003156107579818,38,0.9969772084209962,0,0,0,0,0,0,0,0,0,0,0,0
M,364.0,Amad Diallo,5.0,5.0,Man Utd,19,0.7813178109480217,21,0.704083706501494,23,0.7198514052043626,24,0.9942291750926112,23,0.7856386373097641,24,0.9102919043586528,0,0,0,0,0,0,0,0,0,0,0,0
M,115.0,Carlos Baleba,4.5,4.5,Brighton,35,0.7875533958010491,35,0.8453035049331377,37,0.5656753650867979,37,1.0882141858587844,38,0.8986507956062788,36,0.6710475858927463,0,0,0,0,0,0,0,0,0,0,0,0
F,107.0,Thiago,6.0,6.0,Brentford,20,0.8086491194840025,21,0.6380809005483643,21,1.0376805361942774,23,0.5821431284645315,21,0.7561786567868346,22,1.0332715330141005,0,0,0,0,0,0,0,0,0,0,0,0
M,1.0,Fabio Vieira,5.5,5.5,Arsenal,17,0.8694349840118868,19,0.7392464576446505,22,0.9927704077428336,20,0.7536319188222047,18,0.4980736612333593,19,1.0008699571738444,0,0,0,0,0,0,0,0,0,0,0,0
M,29.0,Ross Barkley,5.0,5.0,Aston Villa,29,0.9100042973045406,30,0.6364912247328487,28,0.9069988926123322,26,0.822240929072189,25,0.8569617589489165,21,0.7110865872587829,0,0,0,0,0,0,0,0,0,0,0,0
M,299.0,Kasey McAteer,4.5,4.5,Leicester,23,0.818857411745055,23,0.7644479568577306,25,0.9343328427308458,25,0.7807365781437211,26,0.9620082251289916,28,0.5767653391953499,0,0,0,0,0,0,0,0,0,0,0,0
F,229.0,Neal Maupay,5.5,5.5,Everton,15,0.5625306605528225,20,0.6786590227956515,21,0.8216268685584139,24,0.8499942503225978,25,0.9969620042428377,24,0.9254183231319438,0,0,0,0,0,0,0,0,0,0,0,0
D,440.0,Andrew Omobamidele,4.0,4.0,Nott'm Forest,33,0.767699852615896,36,0.921920227367358,36,0.998462360444098,39,0.3688999783061079,38,0.7358470556514105,39,1.034498232464395,0,0,0,0,0,0,0,0,0,0,0,0
M,391.0,Miguel Almirón,6.0,6.0,Newcastle,23,1.031475956859501,24,0.7911742287652717,22,0.8015652176834304,22,0.8049661866635102,23,0.7964153994351718,24,0.6008353002136627,0,0,0,0,0,0,0,0,0,0,0,0
M,323.0,Ryan Gravenberch,5.0,5.0,Liverpool,18,0.6505685497723187,21,0.7589392558080995,22,0.7005324339997462,24,0.8382677572627261,25,0.8759855287146903,25,0.8376751636258211,0,0,0,0,0,0,0,0,0,0,0,0
M,560.0,Pedro Neto,6.5,6.5,Wolves,21,0.4794912153892788,22,0.8382267769962689,21,0.770452143997158,22,0.8761114043325627,23,0.8571140403852138,23,0.7581266016998403,0,0,0,0,0,0,0,0,0,0,0,0
D,160.0,Ben Chilwell,5.5,5.5,Chelsea,26,0.4407285209679662,25,0.7814252429363912,27,0.8869969551803792,26,0.685286823223769,28,0.8442615163480799,29,0.9104026199806324,0,0,0,0,0,0,0,0,0,0,0,0
D,162.0,Levi Colwill,5.0,5.0,Chelsea,29,0.4259638233989782,32,0.86801714264797,32,0.911733738111166,31,0.7068848364628424,31,0.7893893067882598,31,0.8396428381772723,0,0,0,0,0,0,0,0,0,0,0,0
M,226.0,Tim Iroegbunam,4.5,4.5,Everton,25,0.6054593545998184,27,0.5847294862629256,31,0.7929079058455797,32,0.7417702243411929,32,0.8668954816157195,34,0.8866189770556364,0,0,0,0,0,0,0,0,0,0,0,0
M,98.0,Keane Lewis-Potter,5.0,5.0,Brentford,18,0.6513430381753074,21,0.5469863429531522,22,0.9817845613927412,23,0.4994603282515912,22,0.6881521162702251,25,1.0539872235339522,0,0,0,0,0,0,0,0,0,0,0,0
M,76.0,Philip Billing,5.0,5.0,Bournemouth,21,0.6144109567464405,22,0.6958250770253179,24,0.712527244763402,26,0.7959559061623027,26,0.619959546936472,24,0.9521147852617424,0,0,0,0,0,0,0,0,0,0,0,0
M,135.0,Yankuba Minteh,5.0,5.0,Brighton,29,0.8449039390924121,28,0.915391468753898,30,0.608367181090062,27,1.0207110597113416,16,0.4880277821717297,17,0.4258953047718142,0,0,0,0,0,0,0,0,0,0,0,0
F,424.0,Taiwo Awoniyi,6.0,6.0,Nott'm Forest,16,0.6148364084619197,18,0.7254462290313184,19,0.8207595749971935,19,0.5362855189382758,22,0.7302790782181183,20,0.8169709099300629,0,0,0,0,0,0,0,0,0,0,0,0
D,388.0,Aaron Wan-Bissaka,4.5,4.5,Man Utd,33,0.7994700303486015,34,0.608290399893786,36,0.4197834480694209,39,0.9694058119547504,38,0.7478632283551837,38,0.6458493144785828,0,0,0,0,0,0,0,0,0,0,0,0
M,,Matheus França,5.0,5.0,Crystal Palace,20,0.6782448670143191,19,0.778033233109639,18,0.5423676996396155,18,0.7596196896360878,19,0.7338011693000475,20,0.657229955406726,0,0,0,0,0,0,0,0,0,0,0,0
D,25.0,Oleksandr Zinchenko,5.5,5.5,Arsenal,18,0.7947424333821246,19,0.6120652204752937,19,0.7533997604144463,20,0.6042475118349185,20,0.4593361611538525,20,0.9151489961345628,0,0,0,0,0,0,0,0,0,0,0,0
D,295.0,James Justin,4.5,4.5,Leicester,38,0.6491590412723076,40,0.7830948290749686,37,0.7253035269522028,39,0.7140850647736855,39,0.948631660340204,40,0.2472813691465461,0,0,0,0,0,0,0,0,0,0,0,0
M,382.0,Mason Mount,6.0,6.0,Man Utd,15,0.5566283941265936,20,0.604016779314133,21,0.5823956914873829,23,0.8629276115162586,22,0.6802540826226826,23,0.7804864838092805,0,0,0,0,0,0,0,0,0,0,0,0
M,271.0,Marcus Harness,4.5,4.5,Ipswich,15,0.3908641540501895,20,0.3853064863690965,22,0.7979220745808796,25,0.7159234849958672,25,0.8782324829989029,25,0.8677142699357169,0,0,0,0,0,0,0,0,0,0,0,0
M,356.0,Matheus Nunes,5.0,5.0,Man City,19,0.5305788294035644,21,0.8470825636911761,20,0.6523956088068705,21,0.7440936629086727,23,0.5557498191092674,24,0.6950583376866223,0,0,0,0,0,0,0,0,0,0,0,0
D,313.0,Conor Bradley,5.5,5.5,Liverpool,12,0.4484851709357421,17,0.6101959886331512,21,0.6082817139444004,23,0.8057776181439404,22,0.7571960198159419,24,0.7836058864385789,0,0,0,0,0,0,0,0,0,0,0,0
D,376.0,Victor Lindelöf,4.5,4.5,Man Utd,27,0.6843897491851384,30,0.5746806622965953,33,0.4264491770305885,33,0.8503860329076871,35,0.725170125054484,37,0.6833096409748849,0,0,0,0,0,0,0,0,0,0,0,0
D,59.0,Max Aarons,4.0,4.0,Bournemouth,27,0.5806245773984002,30,0.5882819471818809,32,0.7233225115822146,31,0.5770358794108821,31,0.3309718105627747,35,1.1015902086866505,0,0,0,0,0,0,0,0,0,0,0,0
D,559.0,Nélson Semedo,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,81,1.4695357344067124,80,1.3807134497935367,79,1.0361033810384823,0,0,0,0,0,0,0,0,0,0,0,0
D,296.0,Victor Bernth Kristiansen,4.5,4.5,Leicester,37,0.6232194284595499,35,0.6668546142306107,38,0.7449045307009687,40,0.732620216513227,37,0.8901443361026885,37,0.2116025321135122,0,0,0,0,0,0,0,0,0,0,0,0
D,22.0,Takehiro Tomiyasu,5.5,5.5,Arsenal,5,0.214771168237026,11,0.3403439945310849,17,0.6471909485018409,23,0.6617249772160556,28,0.6138509810318491,29,1.2956249688690686,0,0,0,0,0,0,0,0,0,0,0,0
M,281.0,Jack Taylor,4.5,4.5,Ipswich,26,0.4039498430862643,31,0.4154586880755292,31,0.7250272505440921,34,0.6368756242998187,35,0.8129961030936939,35,0.7401750561510767,0,0,0,0,0,0,0,0,0,0,0,0
D,444.0,Harry Toffolo,4.5,4.5,Nott'm Forest,18,0.4769532932973737,22,0.6295907672630164,27,0.8414566004851152,28,0.3415616627446788,28,0.6110589902794565,28,0.817214611348703,0,0,0,0,0,0,0,0,0,0,0,0
F,38.0,Jhon Durán,5.5,5.5,Aston Villa,15,0.6084073534356156,15,0.3543120813062009,16,0.6609414707478208,16,0.648665041686365,16,0.7340436584208602,16,0.6994703016737812,0,0,0,0,0,0,0,0,0,0,0,0
M,462.0,Kamaldeen Sulemana,5.0,5.0,Southampton,14,0.4118263854357503,15,0.5373145065114718,17,0.5481066801998047,19,0.7322721751914534,20,0.901223178385297,18,0.557199642774295,0,0,0,0,0,0,0,0,0,0,0,0
M,442.0,Ibrahim Sangaré,4.5,4.5,Nott'm Forest,26,0.5754414480384502,24,0.5726281460878548,27,0.6658692901846082,30,0.4903054975931354,30,0.5964117925941037,30,0.7367422917842638,0,0,0,0,0,0,0,0,0,0,0,0
M,459.0,Samuel Edozie,5.5,5.5,Southampton,15,0.4092772529218029,16,0.5291493846659927,17,0.5078134454038052,19,0.6717190465447563,19,0.7834601212046992,20,0.5775912025158683,0,0,0,0,0,0,0,0,0,0,0,0
M,102.0,Frank Onyeka,4.5,4.5,Brentford,18,0.4601180191981081,22,0.4035679059825814,24,0.7451554976945628,26,0.4268241863743842,27,0.5956186984902812,27,0.7946962364946761,0,0,0,0,0,0,0,0,0,0,0,0
D,399.0,Lewis Hall,4.5,4.5,Newcastle,19,0.6616977951161702,24,0.550252652542382,24,0.5538892364271095,23,0.6273594283682757,24,0.6067160237851751,28,0.4028521428537241,0,0,0,0,0,0,0,0,0,0,0,0
F,523.0,Danny Ings,5.5,5.5,West Ham,14,0.5318727565995695,15,0.490059279018318,15,0.3572847077936795,19,0.6736735948141354,19,0.6680853709127097,19,0.6622148977189881,0,0,0,0,0,0,0,0,0,0,0,0
M,126.0,Jack Hinshelwood,4.5,4.5,Brighton,19,0.5215096431828126,20,0.6140832786657097,22,0.4254841408672928,21,0.7460186911049017,20,0.5910523931716236,19,0.4662999091181657,0,0,0,0,0,0,0,0,0,0,0,0
M,106.0,Kevin Schade,5.5,5.5,Brentford,15,0.4848684591085806,18,0.4274730089952003,19,0.7422679003522124,20,0.4094326038753139,20,0.5636468054323122,20,0.7362114628963735,0,0,0,0,0,0,0,0,0,0,0,0
D,131.0,Tariq Lamptey,4.5,4.5,Brighton,24,0.5987374436518418,22,0.6225664965853837,24,0.2730151395155952,22,0.8119310797716518,21,0.5954086964642561,22,0.3792489038077715,0,0,0,0,0,0,0,0,0,0,0,0
M,365.0,Antony,5.5,5.5,Man Utd,11,0.4161620328870826,15,0.4568095489768738,17,0.4749975509516455,18,0.687109540324326,18,0.562350720599516,19,0.651988402890939,0,0,0,0,0,0,0,0,0,0,0,0
M,535.0,Jean-Ricner Bellegarde,4.5,4.5,Wolves,20,0.3120636514147639,22,0.540357935587233,24,0.6033311368669194,25,0.6493596884126188,25,0.6214750367324567,24,0.5113283438858978,0,0,0,0,0,0,0,0,0,0,0,0
D,86.0,Kristoffer Ajer,4.5,4.5,Brentford,21,0.5296456376674569,26,0.2618071420002222,28,0.8747871892300632,30,0.2415694265573033,29,0.439601001723983,32,0.8885552810215257,0,0,0,0,0,0,0,0,0,0,0,0
F,65.0,Enes Ünal,5.5,5.5,Bournemouth,0,0.0,0,0.0,0,0.0,13,0.5341317104536306,28,0.90907063012744,32,1.6995494634561348,0,0,0,0,0,0,0,0,0,0,0,0
M,117.0,Facundo Buonanotte,5.0,5.0,Brighton,15,0.4496918619731306,17,0.6096232768475822,19,0.3507939509429376,17,0.7173050262386699,16,0.5378143513554086,17,0.456084194366994,0,0,0,0,0,0,0,0,0,0,0,0
M,166.0,Kiernan Dewsbury-Hall,6.0,6.0,Chelsea,11,0.237282955104179,14,0.4615586352029601,16,0.5334229546320391,17,0.5042354471816322,18,0.5988361506444855,20,0.6539595666255889,0,0,0,0,0,0,0,0,0,0,0,0
M,19.0,Emile Smith Rowe,5.5,5.5,Arsenal,7,0.316016215040755,9,0.3087126932087948,13,0.5147544825148922,12,0.3977879556987502,19,0.4732647173122666,20,0.922446305715692,0,0,0,0,0,0,0,0,0,0,0,0
D,26.0,Álex Moreno,4.5,4.5,Aston Villa,15,0.3738700741324887,18,0.2377893737463424,19,0.5342658492525452,20,0.5529120671810833,19,0.581317095033798,21,0.6420123708054927,0,0,0,0,0,0,0,0,0,0,0,0
D,187.0,Tosin Adarabioyo,5.0,5.0,Chelsea,21,0.2844556853767047,20,0.5154128954038119,21,0.5646844083803638,21,0.4551882492714341,20,0.4884252695627791,20,0.5082532240932982,0,0,0,0,0,0,0,0,0,0,0,0
M,569.0,Jaden Philogene Bidace,5.5,5.5,Aston Villa,11,0.380800438936306,14,0.2960342699347314,15,0.5387439239085887,14,0.4903757633541564,14,0.54790650822687,14,0.5309864591718058,0,0,0,0,0,0,0,0,0,0,0,0
F,156.0,Armando Broja,5.5,5.5,Chelsea,10,0.272191209396082,11,0.4498759054730005,12,0.4958990893118334,12,0.4409266012434857,13,0.5410572380271964,13,0.531797452154039,0,0,0,0,0,0,0,0,0,0,0,0
D,467.0,Ryan Manning,4.5,4.5,Southampton,21,0.2224986080903829,22,0.4747684731814274,23,0.3965796616786636,22,0.4649299549324951,24,0.7303426637834622,26,0.4095879700251852,0,0,0,0,0,0,0,0,0,0,0,0
D,282.0,Axel Tuanzebe,4.0,4.0,Ipswich,28,0.2660035002435728,27,0.0828355095040699,31,0.709862757805857,30,0.4397802862845744,30,0.6427557006317617,30,0.5276532689638158,0,0,0,0,0,0,0,0,0,0,0,0
M,515.0,Maxwel Cornet,4.5,4.5,West Ham,9,0.3220659345718247,13,0.4117802635226269,14,0.3208597793022288,14,0.4763321992256982,16,0.5287033029782184,17,0.5698244492820623,0,0,0,0,0,0,0,0,0,0,0,0
D,528.0,Konstantinos Mavropanos,4.5,4.5,West Ham,17,0.3412706155560103,23,0.452566683385862,25,0.239915351054695,27,0.5683504224238384,28,0.4463093090208321,29,0.5747170949746718,0,0,0,0,0,0,0,0,0,0,0,0
D,196.0,Nathaniel Clyne,4.5,4.5,Crystal Palace,12,0.2639018507032807,15,0.3923264013925149,19,0.2916033683750008,20,0.5905109138701554,22,0.5282907584373706,23,0.5139560804762915,0,0,0,0,0,0,0,0,0,0,0,0
M,31.0,Emi Buendía,5.0,5.0,Aston Villa,9,0.3591207676271813,9,0.2095202641700966,11,0.4531573206949834,12,0.4838307862106481,12,0.5481529893726881,11,0.4785391720866384,0,0,0,0,0,0,0,0,0,0,0,0
D,517.0,Aaron Cresswell,4.0,4.0,West Ham,17,0.3649766431555304,19,0.3954151623150358,23,0.2442615489204546,25,0.5520185533859804,25,0.4329586832695633,24,0.5025932843508796,0,0,0,0,0,0,0,0,0,0,0,0
F,260.0,Ali Al Hamadi,5.0,5.0,Ipswich,9,0.2890476869980365,10,0.2272875681988481,10,0.4349883741632308,12,0.4061183768856212,13,0.5424266028912299,13,0.5451587388795013,0,0,0,0,0,0,0,0,0,0,0,0
D,379.0,Tyrell Malacia,4.5,4.5,Man Utd,13,0.330689777618776,18,0.3369881913463637,21,0.2622339989363388,23,0.5834483461611764,25,0.5005755546746623,24,0.4266815469004156,0,0,0,0,0,0,0,0,0,0,0,0
F,,Alejo Véliz,5.0,5.0,Spurs,8,0.3637321040711683,8,0.3555437996884501,9,0.3492188782670062,11,0.2929594773091568,12,0.5628821589260681,11,0.4646209655536426,0,0,0,0,0,0,0,0,0,0,0,0
M,526.0,Luis Guilherme,5.0,5.0,West Ham,11,0.3085147012313093,13,0.3404453098785434,15,0.2848426811327655,16,0.4515573478299337,16,0.4129936907667507,18,0.49660038511702,0,0,0,0,0,0,0,0,0,0,0,0
D,257.0,Kenny Tete,4.5,4.5,Fulham,11,0.2219082626306889,13,0.3797626140698882,15,0.4190607568186117,18,0.4646506725296426,20,0.358409143768558,22,0.446095492959086,0,0,0,0,0,0,0,0,0,0,0,0
M,124.0,Billy Gilmour,5.0,5.0,Brighton,13,0.2714416143159425,19,0.4279340028535378,18,0.2496447486708163,19,0.5188024073796674,19,0.4137084028805076,21,0.3668583920047575,0,0,0,0,0,0,0,0,0,0,0,0
D,253.0,Tim Ream,4.5,4.5,Fulham,9,0.1656424726885916,15,0.395405490698389,19,0.4814849675615694,19,0.4351439990480552,21,0.3294525281725025,21,0.3935341950085196,0,0,0,0,0,0,0,0,0,0,0,0
M,134.0,James Milner,4.5,4.5,Brighton,12,0.3083190588917732,13,0.3819649235781807,15,0.253191607742741,16,0.5518855651584234,14,0.3935889843790638,13,0.2965488669009983,0,0,0,0,0,0,0,0,0,0,0,0
F,276.0,Freddie Ladapo,5.0,5.0,Ipswich,8,0.2392892160649755,10,0.2139501158200057,11,0.4484779958145455,12,0.3817708986271463,12,0.4711964961939736,11,0.4307424147661345,0,0,0,0,0,0,0,0,0,0,0,0
D,234.0,Nathan Patterson,4.5,4.5,Everton,12,0.2795139690822678,14,0.2226018054961557,17,0.4050738523983055,17,0.3048573816940303,19,0.4946238612670271,17,0.4199288439167907,0,0,0,0,0,0,0,0,0,0,0,0
M,214.0,Jeffrey Schlupp,5.0,5.0,Crystal Palace,9,0.269758665074869,10,0.3626425083943091,11,0.2926991602160746,11,0.4136952357104514,12,0.4100594127021145,12,0.3495535611570687,0,0,0,0,0,0,0,0,0,0,0,0
D,486.0,Radu Drăgușin,4.5,4.5,Spurs,9,0.245808920474472,13,0.344898720130486,19,0.3022038260718515,18,0.2345444954671222,20,0.5182699998100995,20,0.4205232756715451,0,0,0,0,0,0,0,0,0,0,0,0
M,285.0,Thomas Cannon,4.5,4.5,Leicester,7,0.2888375955742914,7,0.2671667334101362,10,0.4348862972050532,10,0.3565877393754728,10,0.4267348252959161,12,0.2671983717117893,0,0,0,0,0,0,0,0,0,0,0,0
D,405.0,Emil Krafth,4.5,4.5,Newcastle,10,0.3187174421806583,14,0.2952914710726178,15,0.3086241335136757,18,0.4484826911312999,19,0.4407372212026482,18,0.2287281502496009,0,0,0,0,0,0,0,0,0,0,0,0
D,305.0,Luke Thomas,4.0,4.0,Leicester,18,0.3041245757252093,19,0.3672395899803844,20,0.3865072925369811,19,0.3428706928896826,21,0.492312460773493,22,0.1383172543036698,0,0,0,0,0,0,0,0,0,0,0,0
